Scenario_ID,Model,Scenario,Region,Variable,Unit,Year,Value
MESSAGEix-GLOBIOM_1.1 - NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2050,33.74189996
MESSAGEix-GLOBIOM_1.1 - NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.098270032
MESSAGEix-GLOBIOM_1.1 - NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,Latin America,Secondary Energy|Electricity,EJ/yr,2050,19.42533728
MESSAGEix-GLOBIOM_1.1 - NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.000811837
MESSAGEix-GLOBIOM_1.1 - NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,OECD Countries,Secondary Energy|Electricity,EJ/yr,2050,68.469801819
MESSAGEix-GLOBIOM_1.1 - NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.451567308
MESSAGEix-GLOBIOM_1.1 - NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,World,Secondary Energy|Electricity,EJ/yr,2050,246.4731939
MESSAGEix-GLOBIOM_1.1 - NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,World,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.600701885
MESSAGEix-GLOBIOM_1.1 - NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,Asia,Secondary Energy|Electricity,EJ/yr,2050,106.85393259
MESSAGEix-GLOBIOM_1.1 - NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.412921385
MESSAGEix-GLOBIOM_1.1 - NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2050,17.63489566
MESSAGEix-GLOBIOM_1.1 - NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.055241017
MESSAGEix-GLOBIOM_1.1 - NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2050,33.53424067
MESSAGEix-GLOBIOM_1.1 - NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.514587868
MESSAGEix-GLOBIOM_1.1 - NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,Latin America,Secondary Energy|Electricity,EJ/yr,2050,19.33208067
MESSAGEix-GLOBIOM_1.1 - NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.065847863
MESSAGEix-GLOBIOM_1.1 - NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,OECD Countries,Secondary Energy|Electricity,EJ/yr,2050,66.288476635
MESSAGEix-GLOBIOM_1.1 - NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.304587829
MESSAGEix-GLOBIOM_1.1 - NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,World,Secondary Energy|Electricity,EJ/yr,2050,243.6436262
MESSAGEix-GLOBIOM_1.1 - NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,World,Secondary Energy|Electricity|Gas,EJ/yr,2050,1.353185961
POLES ADVANCE - ADVANCE_2020_1.5C-2100,POLES ADVANCE,ADVANCE_2020_1.5C-2100,Asia,Secondary Energy|Electricity,EJ/yr,2050,88.306871576256
POLES ADVANCE - ADVANCE_2020_1.5C-2100,POLES ADVANCE,ADVANCE_2020_1.5C-2100,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.159376466976188
POLES ADVANCE - ADVANCE_2020_1.5C-2100,POLES ADVANCE,ADVANCE_2020_1.5C-2100,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2050,8.66417987170799
POLES ADVANCE - ADVANCE_2020_1.5C-2100,POLES ADVANCE,ADVANCE_2020_1.5C-2100,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.023007521858625
POLES ADVANCE - ADVANCE_2020_1.5C-2100,POLES ADVANCE,ADVANCE_2020_1.5C-2100,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2050,19.846441866627
POLES ADVANCE - ADVANCE_2020_1.5C-2100,POLES ADVANCE,ADVANCE_2020_1.5C-2100,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.263772818218828
POLES ADVANCE - ADVANCE_2020_1.5C-2100,POLES ADVANCE,ADVANCE_2020_1.5C-2100,Latin America,Secondary Energy|Electricity,EJ/yr,2050,17.847846834264
POLES ADVANCE - ADVANCE_2020_1.5C-2100,POLES ADVANCE,ADVANCE_2020_1.5C-2100,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.159827348694021
POLES ADVANCE - ADVANCE_2020_1.5C-2100,POLES ADVANCE,ADVANCE_2020_1.5C-2100,OECD Countries,Secondary Energy|Electricity,EJ/yr,2050,62.3649822202878
POLES ADVANCE - ADVANCE_2020_1.5C-2100,POLES ADVANCE,ADVANCE_2020_1.5C-2100,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.566121598648816
POLES ADVANCE - ADVANCE_2020_1.5C-2100,POLES ADVANCE,ADVANCE_2020_1.5C-2100,World,Secondary Energy|Electricity,EJ/yr,2050,197.030324675808
POLES ADVANCE - ADVANCE_2020_1.5C-2100,POLES ADVANCE,ADVANCE_2020_1.5C-2100,World,Secondary Energy|Electricity|Gas,EJ/yr,2050,1.17210544101
POLES EMF33 - EMF33_WB2C_cost100,POLES EMF33,EMF33_WB2C_cost100,Asia,Secondary Energy|Electricity,EJ/yr,2050,49.1731128692627
POLES EMF33 - EMF33_WB2C_cost100,POLES EMF33,EMF33_WB2C_cost100,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,4.18165493011475
POLES EMF33 - EMF33_WB2C_cost100,POLES EMF33,EMF33_WB2C_cost100,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2050,4.79825687408447
POLES EMF33 - EMF33_WB2C_cost100,POLES EMF33,EMF33_WB2C_cost100,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.148257046937942
POLES EMF33 - EMF33_WB2C_cost100,POLES EMF33,EMF33_WB2C_cost100,Latin America,Secondary Energy|Electricity,EJ/yr,2050,5.49663925170898
POLES EMF33 - EMF33_WB2C_cost100,POLES EMF33,EMF33_WB2C_cost100,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.131888866424561
POLES EMF33 - EMF33_WB2C_cost100,POLES EMF33,EMF33_WB2C_cost100,OECD Countries,Secondary Energy|Electricity,EJ/yr,2050,34.1743168830872
POLES EMF33 - EMF33_WB2C_cost100,POLES EMF33,EMF33_WB2C_cost100,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2050,5.04979366064071
POLES EMF33 - EMF33_WB2C_cost100,POLES EMF33,EMF33_WB2C_cost100,World,Secondary Energy|Electricity,EJ/yr,2050,167.558883666992
POLES EMF33 - EMF33_WB2C_cost100,POLES EMF33,EMF33_WB2C_cost100,World,Secondary Energy|Electricity|Gas,EJ/yr,2050,16.8957462310791
POLES EMF33 - EMF33_WB2C_full,POLES EMF33,EMF33_WB2C_full,Asia,Secondary Energy|Electricity,EJ/yr,2050,49.9156055450439
POLES EMF33 - EMF33_WB2C_full,POLES EMF33,EMF33_WB2C_full,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,4.75220835208892
POLES EMF33 - EMF33_WB2C_full,POLES EMF33,EMF33_WB2C_full,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2050,4.77748250961304
POLES EMF33 - EMF33_WB2C_full,POLES EMF33,EMF33_WB2C_full,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.214458778500557
POLES EMF33 - EMF33_WB2C_full,POLES EMF33,EMF33_WB2C_full,Latin America,Secondary Energy|Electricity,EJ/yr,2050,5.4317741394043
POLES EMF33 - EMF33_WB2C_full,POLES EMF33,EMF33_WB2C_full,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.141465216875076
POLES EMF33 - EMF33_WB2C_full,POLES EMF33,EMF33_WB2C_full,OECD Countries,Secondary Energy|Electricity,EJ/yr,2050,34.1264443397522
POLES EMF33 - EMF33_WB2C_full,POLES EMF33,EMF33_WB2C_full,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2050,5.34839063882828
POLES EMF33 - EMF33_WB2C_full,POLES EMF33,EMF33_WB2C_full,World,Secondary Energy|Electricity,EJ/yr,2050,168.273727416992
POLES EMF33 - EMF33_WB2C_full,POLES EMF33,EMF33_WB2C_full,World,Secondary Energy|Electricity|Gas,EJ/yr,2050,18.3550701141357
POLES EMF33 - EMF33_WB2C_nofuel,POLES EMF33,EMF33_WB2C_nofuel,Asia,Secondary Energy|Electricity,EJ/yr,2050,49.4078273773193
POLES EMF33 - EMF33_WB2C_nofuel,POLES EMF33,EMF33_WB2C_nofuel,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,4.18397879600525
POLES EMF33 - EMF33_WB2C_nofuel,POLES EMF33,EMF33_WB2C_nofuel,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2050,4.83364152908325
POLES EMF33 - EMF33_WB2C_nofuel,POLES EMF33,EMF33_WB2C_nofuel,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.208260878920555
POLES EMF33 - EMF33_WB2C_nofuel,POLES EMF33,EMF33_WB2C_nofuel,Latin America,Secondary Energy|Electricity,EJ/yr,2050,5.69331502914429
POLES EMF33 - EMF33_WB2C_nofuel,POLES EMF33,EMF33_WB2C_nofuel,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.132015720009804
POLES EMF33 - EMF33_WB2C_nofuel,POLES EMF33,EMF33_WB2C_nofuel,OECD Countries,Secondary Energy|Electricity,EJ/yr,2050,34.0594067573547
POLES EMF33 - EMF33_WB2C_nofuel,POLES EMF33,EMF33_WB2C_nofuel,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2050,4.9249318242073
POLES EMF33 - EMF33_WB2C_nofuel,POLES EMF33,EMF33_WB2C_nofuel,World,Secondary Energy|Electricity,EJ/yr,2050,168.320907592773
POLES EMF33 - EMF33_WB2C_nofuel,POLES EMF33,EMF33_WB2C_nofuel,World,Secondary Energy|Electricity|Gas,EJ/yr,2050,16.7885856628418
REMIND 1.7 - ADVANCE_2020_1.5C-2100,REMIND 1.7,ADVANCE_2020_1.5C-2100,Asia,Secondary Energy|Electricity,EJ/yr,2050,144.0459
REMIND 1.7 - ADVANCE_2020_1.5C-2100,REMIND 1.7,ADVANCE_2020_1.5C-2100,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.3669
REMIND 1.7 - ADVANCE_2020_1.5C-2100,REMIND 1.7,ADVANCE_2020_1.5C-2100,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2050,6.9705
REMIND 1.7 - ADVANCE_2020_1.5C-2100,REMIND 1.7,ADVANCE_2020_1.5C-2100,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0012
REMIND 1.7 - ADVANCE_2020_1.5C-2100,REMIND 1.7,ADVANCE_2020_1.5C-2100,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2050,41.5442
REMIND 1.7 - ADVANCE_2020_1.5C-2100,REMIND 1.7,ADVANCE_2020_1.5C-2100,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.003
REMIND 1.7 - ADVANCE_2020_1.5C-2100,REMIND 1.7,ADVANCE_2020_1.5C-2100,Latin America,Secondary Energy|Electricity,EJ/yr,2050,22.9862
REMIND 1.7 - ADVANCE_2020_1.5C-2100,REMIND 1.7,ADVANCE_2020_1.5C-2100,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0003
REMIND 1.7 - ADVANCE_2020_1.5C-2100,REMIND 1.7,ADVANCE_2020_1.5C-2100,OECD Countries,Secondary Energy|Electricity,EJ/yr,2050,82.4283
REMIND 1.7 - ADVANCE_2020_1.5C-2100,REMIND 1.7,ADVANCE_2020_1.5C-2100,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.018
REMIND 1.7 - ADVANCE_2020_1.5C-2100,REMIND 1.7,ADVANCE_2020_1.5C-2100,World,Secondary Energy|Electricity,EJ/yr,2050,297.9751
REMIND 1.7 - ADVANCE_2020_1.5C-2100,REMIND 1.7,ADVANCE_2020_1.5C-2100,World,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.3893
REMIND 1.7 - CEMICS-1.5-CDR12,REMIND 1.7,CEMICS-1.5-CDR12,Asia,Secondary Energy|Electricity,EJ/yr,2050,153.5185
REMIND 1.7 - CEMICS-1.5-CDR12,REMIND 1.7,CEMICS-1.5-CDR12,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0047
REMIND 1.7 - CEMICS-1.5-CDR12,REMIND 1.7,CEMICS-1.5-CDR12,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2050,7.3295
REMIND 1.7 - CEMICS-1.5-CDR12,REMIND 1.7,CEMICS-1.5-CDR12,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0009
REMIND 1.7 - CEMICS-1.5-CDR12,REMIND 1.7,CEMICS-1.5-CDR12,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2050,45.4848
REMIND 1.7 - CEMICS-1.5-CDR12,REMIND 1.7,CEMICS-1.5-CDR12,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0019
REMIND 1.7 - CEMICS-1.5-CDR12,REMIND 1.7,CEMICS-1.5-CDR12,Latin America,Secondary Energy|Electricity,EJ/yr,2050,25.1866
REMIND 1.7 - CEMICS-1.5-CDR12,REMIND 1.7,CEMICS-1.5-CDR12,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0004
REMIND 1.7 - CEMICS-1.5-CDR12,REMIND 1.7,CEMICS-1.5-CDR12,OECD Countries,Secondary Energy|Electricity,EJ/yr,2050,90.7311
REMIND 1.7 - CEMICS-1.5-CDR12,REMIND 1.7,CEMICS-1.5-CDR12,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0044
REMIND 1.7 - CEMICS-1.5-CDR12,REMIND 1.7,CEMICS-1.5-CDR12,World,Secondary Energy|Electricity,EJ/yr,2050,322.2504
REMIND 1.7 - CEMICS-1.5-CDR12,REMIND 1.7,CEMICS-1.5-CDR12,World,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0125
REMIND 1.7 - CEMICS-1.5-CDR20,REMIND 1.7,CEMICS-1.5-CDR20,Asia,Secondary Energy|Electricity,EJ/yr,2050,142.7372
REMIND 1.7 - CEMICS-1.5-CDR20,REMIND 1.7,CEMICS-1.5-CDR20,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.4546
REMIND 1.7 - CEMICS-1.5-CDR20,REMIND 1.7,CEMICS-1.5-CDR20,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2050,8.8551
REMIND 1.7 - CEMICS-1.5-CDR20,REMIND 1.7,CEMICS-1.5-CDR20,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0015
REMIND 1.7 - CEMICS-1.5-CDR20,REMIND 1.7,CEMICS-1.5-CDR20,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2050,41.3034
REMIND 1.7 - CEMICS-1.5-CDR20,REMIND 1.7,CEMICS-1.5-CDR20,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0033
REMIND 1.7 - CEMICS-1.5-CDR20,REMIND 1.7,CEMICS-1.5-CDR20,Latin America,Secondary Energy|Electricity,EJ/yr,2050,22.5737
REMIND 1.7 - CEMICS-1.5-CDR20,REMIND 1.7,CEMICS-1.5-CDR20,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0005
REMIND 1.7 - CEMICS-1.5-CDR20,REMIND 1.7,CEMICS-1.5-CDR20,OECD Countries,Secondary Energy|Electricity,EJ/yr,2050,82.6981
REMIND 1.7 - CEMICS-1.5-CDR20,REMIND 1.7,CEMICS-1.5-CDR20,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0588
REMIND 1.7 - CEMICS-1.5-CDR20,REMIND 1.7,CEMICS-1.5-CDR20,World,Secondary Energy|Electricity,EJ/yr,2050,298.1675
REMIND 1.7 - CEMICS-1.5-CDR20,REMIND 1.7,CEMICS-1.5-CDR20,World,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.5187
REMIND 1.7 - CEMICS-1.5-CDR8,REMIND 1.7,CEMICS-1.5-CDR8,Asia,Secondary Energy|Electricity,EJ/yr,2050,165.7089
REMIND 1.7 - CEMICS-1.5-CDR8,REMIND 1.7,CEMICS-1.5-CDR8,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0032
REMIND 1.7 - CEMICS-1.5-CDR8,REMIND 1.7,CEMICS-1.5-CDR8,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2050,7.9907
REMIND 1.7 - CEMICS-1.5-CDR8,REMIND 1.7,CEMICS-1.5-CDR8,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0006
REMIND 1.7 - CEMICS-1.5-CDR8,REMIND 1.7,CEMICS-1.5-CDR8,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2050,52.1087
REMIND 1.7 - CEMICS-1.5-CDR8,REMIND 1.7,CEMICS-1.5-CDR8,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0013
REMIND 1.7 - CEMICS-1.5-CDR8,REMIND 1.7,CEMICS-1.5-CDR8,Latin America,Secondary Energy|Electricity,EJ/yr,2050,28.6521
REMIND 1.7 - CEMICS-1.5-CDR8,REMIND 1.7,CEMICS-1.5-CDR8,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0003
REMIND 1.7 - CEMICS-1.5-CDR8,REMIND 1.7,CEMICS-1.5-CDR8,OECD Countries,Secondary Energy|Electricity,EJ/yr,2050,100.0202
REMIND 1.7 - CEMICS-1.5-CDR8,REMIND 1.7,CEMICS-1.5-CDR8,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0026
REMIND 1.7 - CEMICS-1.5-CDR8,REMIND 1.7,CEMICS-1.5-CDR8,World,Secondary Energy|Electricity,EJ/yr,2050,354.4806
REMIND 1.7 - CEMICS-1.5-CDR8,REMIND 1.7,CEMICS-1.5-CDR8,World,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0078
REMIND 1.7 - CEMICS-2.0-CDR8,REMIND 1.7,CEMICS-2.0-CDR8,Asia,Secondary Energy|Electricity,EJ/yr,2050,141.2157
REMIND 1.7 - CEMICS-2.0-CDR8,REMIND 1.7,CEMICS-2.0-CDR8,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.6081
REMIND 1.7 - CEMICS-2.0-CDR8,REMIND 1.7,CEMICS-2.0-CDR8,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2050,6.6404
REMIND 1.7 - CEMICS-2.0-CDR8,REMIND 1.7,CEMICS-2.0-CDR8,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0015
REMIND 1.7 - CEMICS-2.0-CDR8,REMIND 1.7,CEMICS-2.0-CDR8,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2050,40.4008
REMIND 1.7 - CEMICS-2.0-CDR8,REMIND 1.7,CEMICS-2.0-CDR8,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0036
REMIND 1.7 - CEMICS-2.0-CDR8,REMIND 1.7,CEMICS-2.0-CDR8,Latin America,Secondary Energy|Electricity,EJ/yr,2050,22.6187
REMIND 1.7 - CEMICS-2.0-CDR8,REMIND 1.7,CEMICS-2.0-CDR8,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0005
REMIND 1.7 - CEMICS-2.0-CDR8,REMIND 1.7,CEMICS-2.0-CDR8,OECD Countries,Secondary Energy|Electricity,EJ/yr,2050,81.5855
REMIND 1.7 - CEMICS-2.0-CDR8,REMIND 1.7,CEMICS-2.0-CDR8,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0618
REMIND 1.7 - CEMICS-2.0-CDR8,REMIND 1.7,CEMICS-2.0-CDR8,World,Secondary Energy|Electricity,EJ/yr,2050,292.4611
REMIND 1.7 - CEMICS-2.0-CDR8,REMIND 1.7,CEMICS-2.0-CDR8,World,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.6757
REMIND 2.1 - CEMICS_GDPgrowth_1p5,REMIND 2.1,CEMICS_GDPgrowth_1p5,Asia,Secondary Energy|Electricity,EJ/yr,2050,130.5362
REMIND 2.1 - CEMICS_GDPgrowth_1p5,REMIND 2.1,CEMICS_GDPgrowth_1p5,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,2.2567
REMIND 2.1 - CEMICS_GDPgrowth_1p5,REMIND 2.1,CEMICS_GDPgrowth_1p5,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2050,10.9531
REMIND 2.1 - CEMICS_GDPgrowth_1p5,REMIND 2.1,CEMICS_GDPgrowth_1p5,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0016
REMIND 2.1 - CEMICS_GDPgrowth_1p5,REMIND 2.1,CEMICS_GDPgrowth_1p5,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2050,48.2399
REMIND 2.1 - CEMICS_GDPgrowth_1p5,REMIND 2.1,CEMICS_GDPgrowth_1p5,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0109
REMIND 2.1 - CEMICS_GDPgrowth_1p5,REMIND 2.1,CEMICS_GDPgrowth_1p5,Latin America,Secondary Energy|Electricity,EJ/yr,2050,22.6814
REMIND 2.1 - CEMICS_GDPgrowth_1p5,REMIND 2.1,CEMICS_GDPgrowth_1p5,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0003
REMIND 2.1 - CEMICS_GDPgrowth_1p5,REMIND 2.1,CEMICS_GDPgrowth_1p5,OECD Countries,Secondary Energy|Electricity,EJ/yr,2050,67.6308
REMIND 2.1 - CEMICS_GDPgrowth_1p5,REMIND 2.1,CEMICS_GDPgrowth_1p5,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.7787
REMIND 2.1 - CEMICS_GDPgrowth_1p5,REMIND 2.1,CEMICS_GDPgrowth_1p5,World,Secondary Energy|Electricity,EJ/yr,2050,280.0413
REMIND 2.1 - CEMICS_GDPgrowth_1p5,REMIND 2.1,CEMICS_GDPgrowth_1p5,World,Secondary Energy|Electricity|Gas,EJ/yr,2050,3.0482
REMIND 2.1 - CEMICS_HotellingConst_1p5,REMIND 2.1,CEMICS_HotellingConst_1p5,Asia,Secondary Energy|Electricity,EJ/yr,2050,129.5473
REMIND 2.1 - CEMICS_HotellingConst_1p5,REMIND 2.1,CEMICS_HotellingConst_1p5,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,1.9471
REMIND 2.1 - CEMICS_HotellingConst_1p5,REMIND 2.1,CEMICS_HotellingConst_1p5,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2050,14.9939
REMIND 2.1 - CEMICS_HotellingConst_1p5,REMIND 2.1,CEMICS_HotellingConst_1p5,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0013
REMIND 2.1 - CEMICS_HotellingConst_1p5,REMIND 2.1,CEMICS_HotellingConst_1p5,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2050,44.2554
REMIND 2.1 - CEMICS_HotellingConst_1p5,REMIND 2.1,CEMICS_HotellingConst_1p5,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0537
REMIND 2.1 - CEMICS_HotellingConst_1p5,REMIND 2.1,CEMICS_HotellingConst_1p5,Latin America,Secondary Energy|Electricity,EJ/yr,2050,24.3058
REMIND 2.1 - CEMICS_HotellingConst_1p5,REMIND 2.1,CEMICS_HotellingConst_1p5,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0004
REMIND 2.1 - CEMICS_HotellingConst_1p5,REMIND 2.1,CEMICS_HotellingConst_1p5,OECD Countries,Secondary Energy|Electricity,EJ/yr,2050,83.3957
REMIND 2.1 - CEMICS_HotellingConst_1p5,REMIND 2.1,CEMICS_HotellingConst_1p5,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.5239
REMIND 2.1 - CEMICS_HotellingConst_1p5,REMIND 2.1,CEMICS_HotellingConst_1p5,World,Secondary Energy|Electricity,EJ/yr,2050,296.4982
REMIND 2.1 - CEMICS_HotellingConst_1p5,REMIND 2.1,CEMICS_HotellingConst_1p5,World,Secondary Energy|Electricity|Gas,EJ/yr,2050,2.5263
REMIND 2.1 - CEMICS_Linear_1p5,REMIND 2.1,CEMICS_Linear_1p5,Asia,Secondary Energy|Electricity,EJ/yr,2050,126.5275
REMIND 2.1 - CEMICS_Linear_1p5,REMIND 2.1,CEMICS_Linear_1p5,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,2.5477
REMIND 2.1 - CEMICS_Linear_1p5,REMIND 2.1,CEMICS_Linear_1p5,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2050,12.0926
REMIND 2.1 - CEMICS_Linear_1p5,REMIND 2.1,CEMICS_Linear_1p5,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0016
REMIND 2.1 - CEMICS_Linear_1p5,REMIND 2.1,CEMICS_Linear_1p5,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2050,42.2316
REMIND 2.1 - CEMICS_Linear_1p5,REMIND 2.1,CEMICS_Linear_1p5,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0783
REMIND 2.1 - CEMICS_Linear_1p5,REMIND 2.1,CEMICS_Linear_1p5,Latin America,Secondary Energy|Electricity,EJ/yr,2050,23.0341
REMIND 2.1 - CEMICS_Linear_1p5,REMIND 2.1,CEMICS_Linear_1p5,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2050,0.0003
REMIND 2.1 - CEMICS_Linear_1p5,REMIND 2.1,CEMICS_Linear_1p5,OECD Countries,Secondary Energy|Electricity,EJ/yr,2050,75.322
